ITEM CODE,工作表名称,图片文件名,图片URL,
MT01-MEGT-MMCMP-001,定制金属制品,MT01-MEGT-MMCMP-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-MEGT-MMCMP-001', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-001.png', '', 0, NOW());"
MT01-MEGT-MMCMP-002,定制金属制品,MT01-MEGT-MMCMP-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-MEGT-MMCMP-002', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-002.png', '', 0, NOW());"
MT01-MEGT-MMCMP-003,定制金属制品,MT01-MEGT-MMCMP-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-MEGT-MMCMP-003', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT01-MEGT-MMCMP-003.png', '', 0, NOW());"
MT08-MEGT-EQCKW-001,定制金属制品,MT08-MEGT-EQCKW-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-001', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-001.png', '', 0, NOW());"
MT08-MEGT-EQCKW-002,定制金属制品,MT08-MEGT-EQCKW-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-002', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-002.png', '', 0, NOW());"
MT08-MEGT-EQCKW-003,定制金属制品,MT08-MEGT-EQCKW-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-003', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-003.png', '', 0, NOW());"
MT08-MEGT-EQCKW-004,定制金属制品,MT08-MEGT-EQCKW-004.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-004.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-004', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-004.png', '', 0, NOW());"
MT08-MEGT-EQCKW-005,定制金属制品,MT08-MEGT-EQCKW-005.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-005.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-005', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-005.png', '', 0, NOW());"
MT08-MEGT-EQCKW-006,定制金属制品,MT08-MEGT-EQCKW-006.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-006.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-006', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-006.png', '', 0, NOW());"
MT08-MEGT-EQCKW-007,定制金属制品,MT08-MEGT-EQCKW-007.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-007.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-007', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-007.png', '', 0, NOW());"
MT08-MEGT-EQCKW-008,定制金属制品,MT08-MEGT-EQCKW-008.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-008.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-008', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-008.png', '', 0, NOW());"
MT08-MEGT-EQCKW-009,定制金属制品,MT08-MEGT-EQCKW-009.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-009.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-009', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-009.png', '', 0, NOW());"
MT08-MEGT-EQCKW-010,定制金属制品,MT08-MEGT-EQCKW-010.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-010.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-010', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-010.png', '', 0, NOW());"
MT08-MEGT-EQCKW-011,定制金属制品,MT08-MEGT-EQCKW-011.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-011.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-011', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-011.png', '', 0, NOW());"
MT08-MEGT-EQCKW-012,定制金属制品,MT08-MEGT-EQCKW-012.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-012.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-EQCKW-012', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-EQCKW-012.png', '', 0, NOW());"
MT08-MEGT-MMCMP-001,定制金属制品,MT08-MEGT-MMCMP-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-MMCMP-001', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-001.png', '', 0, NOW());"
MT08-MEGT-MMCMP-002,定制金属制品,MT08-MEGT-MMCMP-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-MMCMP-002', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-002.png', '', 0, NOW());"
MT08-MEGT-MMCMP-004,定制金属制品,MT08-MEGT-MMCMP-004.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-004.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-MMCMP-004', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-004.png', '', 0, NOW());"
MT08-MEGT-MMCMP-005,定制金属制品,MT08-MEGT-MMCMP-005.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-005.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT08-MEGT-MMCMP-005', '定制金属制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%AE%9A%E5%88%B6%E9%87%91%E5%B1%9E%E5%88%B6%E5%93%81/MT08-MEGT-MMCMP-005.png', '', 0, NOW());"
MT01-BKCH-EQPRE-001,小型电器及设备,MT01-BKCH-EQPRE-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-BKCH-EQPRE-001', '小型电器及设备', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-001.png', '', 0, NOW());"
MT01-BKCH-EQPRE-002,小型电器及设备,MT01-BKCH-EQPRE-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-BKCH-EQPRE-002', '小型电器及设备', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-002.png', '', 0, NOW());"
MT01-BKCH-EQPRE-003,小型电器及设备,MT01-BKCH-EQPRE-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-BKCH-EQPRE-003', '小型电器及设备', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-003.png', '', 0, NOW());"
MT01-BKCH-EQPRE-004,小型电器及设备,MT01-BKCH-EQPRE-004.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-004.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-BKCH-EQPRE-004', '小型电器及设备', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-004.png', '', 0, NOW());"
MT01-BKCH-EQPRE-005,小型电器及设备,MT01-BKCH-EQPRE-005.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-005.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-BKCH-EQPRE-005', '小型电器及设备', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-005.png', '', 0, NOW());"
MT01-BKCH-EQPRE-006,小型电器及设备,MT01-BKCH-EQPRE-006.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-006.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('MT01-BKCH-EQPRE-006', '小型电器及设备', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E5%B0%8F%E5%9E%8B%E7%94%B5%E5%99%A8%E5%8F%8A%E8%AE%BE%E5%A4%87/MT01-BKCH-EQPRE-006.png', '', 0, NOW());"
CMO4-MEGT-CACAW-002,植物盆栽,CMO4-MEGT-CACAW-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E6%A4%8D%E7%89%A9%E7%9B%86%E6%A0%BD/CMO4-MEGT-CACAW-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CMO4-MEGT-CACAW-002', '植物盆栽', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E6%A4%8D%E7%89%A9%E7%9B%86%E6%A0%BD/CMO4-MEGT-CACAW-002.png', '', 0, NOW());"
CMO4-MEGT-CACAW-003,植物盆栽,CMO4-MEGT-CACAW-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E6%A4%8D%E7%89%A9%E7%9B%86%E6%A0%BD/CMO4-MEGT-CACAW-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CMO4-MEGT-CACAW-003', '植物盆栽', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E6%A4%8D%E7%89%A9%E7%9B%86%E6%A0%BD/CMO4-MEGT-CACAW-003.png', '', 0, NOW());"
CE11-BKCHSSASK-001,灯笼,CE11-BKCHSSASK-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/CE11-BKCHSSASK-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE11-BKCHSSASK-001', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/CE11-BKCHSSASK-001.png', '', 0, NOW());"
LE01-MEMG-SSASK-001,灯笼,LE01-MEMG-SSASK-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-MEMG-SSASK-001', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-001.png', '', 0, NOW());"
LE01-MEMG-SSASK-002,灯笼,LE01-MEMG-SSASK-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-MEMG-SSASK-002', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-002.png', '', 0, NOW());"
LE01-MEMG-SSASK-003,灯笼,LE01-MEMG-SSASK-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-MEMG-SSASK-003', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-003.png', '', 0, NOW());"
LE01-MEMG-SSASK-004,灯笼,LE01-MEMG-SSASK-004.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-004.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-MEMG-SSASK-004', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-004.png', '', 0, NOW());"
LE01-MEMG-SSASK-005,灯笼,LE01-MEMG-SSASK-005.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-005.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-MEMG-SSASK-005', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-005.png', '', 0, NOW());"
LE01-MEMG-SSASK-006,灯笼,LE01-MEMG-SSASK-006.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-006.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-MEMG-SSASK-006', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-MEMG-SSASK-006.png', '', 0, NOW());"
LE01-RDDH-SSASK-001,灯笼,LE01-RDDH-SSASK-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-RDDH-SSASK-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-RDDH-SSASK-001', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-RDDH-SSASK-001.png', '', 0, NOW());"
LE01-RDDH-SSASK-002,灯笼,LE01-RDDH-SSASK-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-RDDH-SSASK-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-RDDH-SSASK-002', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-RDDH-SSASK-002.png', '', 0, NOW());"
LE01-RDDH-SSASK-003,灯笼,LE01-RDDH-SSASK-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-RDDH-SSASK-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('LE01-RDDH-SSASK-003', '灯笼', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E7%81%AF%E7%AC%BC/LE01-RDDH-SSASK-003.png', '', 0, NOW());"
CE01-GYHG-ABCEC-001,陶制烧制制品,CE01-GYHG-ABCEC-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABCEC-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABCEC-001', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABCEC-001.png', '', 0, NOW());"
CE01-GYHG-ABCEC-002,陶制烧制制品,CE01-GYHG-ABCEC-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABCEC-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABCEC-002', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABCEC-002.png', '', 0, NOW());"
CE01-GYHG-ABCEC-003,陶制烧制制品,CE01-GYHG-ABCEC-003.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABCEC-003.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABCEC-003', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABCEC-003.png', '', 0, NOW());"
CE01-GYHG-ABDET-001,陶制烧制制品,CE01-GYHG-ABDET-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABDET-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABDET-001', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABDET-001.png', '', 0, NOW());"
CE01-GYHG-ABETH-002,陶制烧制制品,CE01-GYHG-ABETH-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABETH-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABETH-002', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABETH-002.png', '', 0, NOW());"
CE01-GYHG-ABHRG-002,陶制烧制制品,CE01-GYHG-ABHRG-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABHRG-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABHRG-002', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABHRG-002.png', '', 0, NOW());"
CE01-GYHG-ABMRR-001,陶制烧制制品,CE01-GYHG-ABMRR-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABMRR-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABMRR-001', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABMRR-001.png', '', 0, NOW());"
CE01-GYHG-ABWBG-001,陶制烧制制品,CE01-GYHG-ABWBG-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABWBG-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('CE01-GYHG-ABWBG-001', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/CE01-GYHG-ABWBG-001.png', '', 0, NOW());"
ST08-WDAM-ABTIE-001,陶制烧制制品,ST08-WDAM-ABTIE-001.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/ST08-WDAM-ABTIE-001.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('ST08-WDAM-ABTIE-001', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/ST08-WDAM-ABTIE-001.png', '', 0, NOW());"
WD012-WDAM-ABPED-002,陶制烧制制品,WD012-WDAM-ABPED-002.png,http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/WD012-WDAM-ABPED-002.png,"INSERT INTO materials (code, name, image, description, price, create_time) VALUES ('WD012-WDAM-ABPED-002', '陶制烧制制品', 'http://renli2026.oss-cn-chengdu.aliyuncs.com/materials/%E9%99%B6%E5%88%B6%E7%83%A7%E5%88%B6%E5%88%B6%E5%93%81/WD012-WDAM-ABPED-002.png', '', 0, NOW());"
